Discharge,Dayl,Prcp,Srad,Swe,Tmax,Tmin,Vp,Date
271,35825.56,0,319.19,0,-6.07,-21.96,113.37,2002-02-13
269,35942.37,0,346.28,0,-9.12,-29.17,43.94,2002-02-14
266,36219.34,0.11,310.68,0,-1.16,-16.13,172.12,2002-02-15
265,36287.98,0,242.66,0,4.04,-6.05,386.62,2002-02-16
261,36633.61,0,257.13,0,3,-7.64,345.48,2002-02-17
259,36633.61,0,342.75,0,-1.85,-18.85,136.68,2002-02-18
263,36979.2,0,360.61,0,-1.04,-20.27,120,2002-02-19
268,37019.28,0,343.93,0,2.96,-13.65,211.15,2002-02-20
267,37324.8,2.83,154.47,0,2.65,-4.57,440,2002-02-21
270,37469.05,3.12,94.06,0,1.24,-2.85,496.91,2002-02-22
251,37670.41,0,213.49,0,-2.98,-10.35,276.81,2002-02-23
241,38011.58,0,302.11,0,-4.24,-15.45,182.39,2002-02-24
243,38016.03,3.42,226.91,0,-1,-10.99,263.8,2002-02-25
259,38361.61,4.71,144.5,0,2.28,-4.03,441.4,2002-02-26
261,38362.3,10.56,152.41,0,6,-0.69,583.02,2002-02-27
294,38707.21,15.29,219.79,0,0.51,-9.41,298.34,2002-02-28
298,38893.1,0,330.45,0,-3.66,-15.18,200,2002-03-01
296,39052.8,0,383.96,0,-1.27,-16.27,169.47,2002-03-02
304,39398.36,4.56,272.31,0,2.49,-10.91,265.89,2002-03-03
305,39398.36,6.59,274.46,0,4.04,-9.02,309.64,2002-03-04
293,39744,0,383.55,0,-6.54,-20.31,120,2002-03-05
291,39784.08,0,367.96,0,-5.13,-17.69,159.42,2002-03-06
292,40089.56,0,385.48,0,-1.71,-15.26,190.03,2002-03-07
297,40435.18,0,404.92,0,-1.6,-16.28,170.17,2002-03-08
305,40435.18,5.5,291.09,0,0.97,-12.35,238.5,2002-03-09
321,40780.77,12.31,308.05,0,7.42,-7.33,348.74,2002-03-10
331,40780.77,2.12,345.25,0,-0.96,-14.04,200.99,2002-03-11
336,41126.41,0.1,310.83,0,-3.62,-12.59,238.26,2002-03-12
339,41472.05,0,422.29,0,1.12,-12.77,229.31,2002-03-13
340,41472.05,0,400.47,0,3.81,-8.55,318.07,2002-03-14
334,41817.62,0.19,410.01,0,-0.7,-13.3,217.33,2002-03-15
334,41817.62,2.87,254.88,0,-3.33,-11.8,241.68,2002-03-16
333,42163.23,0,449.13,0,-2.73,-16.23,168.69,2002-03-17
341,42508.75,0,504.27,0,-0.88,-19.06,135.07,2002-03-18
352,42508.75,0,444.3,0,1.36,-11.95,245.48,2002-03-19
368,42854.38,0.66,488.6,0,3.14,-13.72,209.32,2002-03-20
368,42854.38,6.77,287.16,0,3.2,-6.82,361.96,2002-03-21
361,43199.98,3.89,363.15,0,-1.1,-15.44,185.89,2002-03-22
348,43545.56,0,341.03,0,-7.48,-15.62,185.98,2002-03-23
335,43545.56,0,361.96,0,-4.93,-13.8,205.53,2002-03-24
331,43891.17,0,414.46,0,-5.03,-15.62,189.95,2002-03-25
326,43891.17,0,544.45,0,-0.06,-18.68,145.84,2002-03-26
322,44236.76,13.02,305.32,0,3.6,-6.83,371.27,2002-03-27
318,44582.39,0.55,214.81,0,2.23,-2.68,504.01,2002-03-28
317,44582.39,0,368.64,0,4.12,-4.87,429.66,2002-03-29
340,44928.04,0.48,355.22,0,7.55,-1.44,560,2002-03-30
368,44928.04,2.52,386.01,0,9.58,-1.69,543.91,2002-03-31
409,45273.62,8.02,324.62,0,7.84,-1.45,558.37,2002-04-01
487,45619.19,12.59,187.1,0,3.59,-1.83,540.03,2002-04-02
544,45619.19,6.42,188.88,0,4.41,-0.95,574.24,2002-04-03
590,45964.79,1.21,273.05,0,3.33,-2.79,497.5,2002-04-04
623,45964.79,0,351.95,0,2.03,-5.31,417.95,2002-04-05
652,46310.35,0,474.68,0,1.83,-8.92,309.25,2002-04-06
685,46615.85,0,521.96,0,0.67,-11.74,250.65,2002-04-07
722,46656,0,420.25,0,3.04,-5.72,403.08,2002-04-08
785,47001.58,4.79,254.26,0,6.23,-0.4,600,2002-04-09
1000,47001.58,6.1,245.69,0,7.18,0.91,648.37,2002-04-10
1160,47347.2,0,561.97,0,7.85,-6,396.92,2002-04-11
1430,47506.88,0,543.81,0,11.91,-1.12,566.05,2002-04-12
2010,47692.84,0,505.11,0,14.73,3.2,773.34,2002-04-13
2560,48037.73,0.78,470.99,0,12.39,1.59,685.33,2002-04-14
3230,48038.42,1.1,477.78,0,9.77,-0.3,597.08,2002-04-15
3870,48384,4,386.87,0,13.85,2.07,719.42,2002-04-16
5060,48388.47,6.09,382.75,0,16.01,4.63,852.53,2002-04-17
6160,48729.57,10.85,293.4,0,8.39,1.11,653.8,2002-04-18
6790,48930.96,2.37,336.45,0,9,2.38,722.71,2002-04-19
7230,49075.18,2.47,430.23,0,8.6,-2.82,499.79,2002-04-20
7180,49380.64,0,514.35,0,4.32,-5.62,405.92,2002-04-21
6960,49420.75,0,538.81,0,3.88,-6.88,367.43,2002-04-22
6660,49766.45,0,536.28,0,6.9,-3.91,452.68,2002-04-23
6320,49766.45,0,597.69,0,9.51,-4.42,439.29,2002-04-24
6010,50112.03,0,633.35,0,13.29,-4.01,442.53,2002-04-25
5760,50180.66,2.81,471.41,0,11.33,-1.39,558.92,2002-04-26
5600,50457.65,4.04,300.01,0,5.52,-1.57,545.76,2002-04-27
5280,50574.5,0,496.64,0,5.63,-3.81,454.19,2002-04-28
4990,50803.22,2.65,349.49,0,5.18,-1.94,528.43,2002-04-29
4730,51004.61,0.15,572.14,0,7.34,-4.92,430.21,2002-04-30
4450,51148.87,0.11,595.82,0,11.12,-2.48,511.43,2002-05-01
4180,51350.2,5.11,491.02,0,10.81,-2.69,503.77,2002-05-02
4090,51494.38,7.39,385,0,10.14,-0.38,596.69,2002-05-03
3920,51734.67,4.76,361.01,0,8.58,-0.59,586.16,2002-05-04
3760,51839.99,0,614.44,0,14.29,-1.49,525.98,2002-05-05
3590,52080.28,1.37,606.67,0,19.13,1,607.95,2002-05-06
3600,52185.57,8.46,430.91,0,19.32,4.79,863.33,2002-05-07
3500,52386.95,6.66,444.86,0,15.64,0.35,624.83,2002-05-08
3390,52531.16,0.76,588.35,0,12.14,-3.26,479.18,2002-05-09
3350,52690.84,5.51,414.2,0,16.02,2.37,727.07,2002-05-10
3220,52876.82,0.59,563.55,0,13.09,-0.87,575.38,2002-05-11
3080,52993.65,0,563.16,0,9.2,-4.27,440.2,2002-05-12
2940,53221.66,0,615.34,0,13.09,-3.82,452.34,2002-05-13
2840,53247.04,10.15,397.53,0,10.66,-1.8,537.7,2002-05-14
2890,53527.88,10.78,228.53,0,4.88,-1.14,564.47,2002-05-15
2980,53567.99,5.28,339.65,0,9.87,0.18,615.73,2002-05-16
3030,53808.35,3,275.35,0,12.22,4.68,857.74,2002-05-17
3020,53913.66,0,523.57,0,12.32,0.2,612.69,2002-05-18
3000,54030.47,3.89,327.04,0,11.09,1.79,695.2,2002-05-19
2950,54249.66,1.88,466.44,0,11.56,-0.42,600,2002-05-20
2870,54263.68,2.18,437.2,0,12.57,2.05,711.84,2002-05-21
2770,54460.54,0,599.73,0,15.62,-0.92,574.38,2002-05-22
2650,54604.08,0,556.41,0,21.2,6.2,933.27,2002-05-23
2530,54629.48,1.45,487.91,0,22.85,8.83,1126.95,2002-05-24
2390,54845.07,3.1,508.34,0,17.15,-0.61,581.6,2002-05-25
2300,54950.41,1.26,511.15,0,13.57,0.38,624.62,2002-05-26
2200,54975.08,3.71,418.59,0,16.46,2.34,728.27,2002-05-27
2110,55190.68,0.18,548.53,0,20.29,5.13,871.76,2002-05-28
2010,55295.29,0,570.89,0,25.58,7.86,991.27,2002-05-29
1940,55300.43,9.59,349.89,0,23.56,12.15,1409.81,2002-05-30
1950,55455.7,10.29,227.48,0,20.84,13.52,1554.75,2002-05-31
2360,55601.46,20.42,338.79,0,21.71,9.89,1230.81,2002-06-01
2260,55641.59,7.61,342.4,0,15.97,4.42,834.93,2002-06-02
2210,55666.28,0,355.55,0,10.1,1.87,700.9,2002-06-03
2170,55801.29,0,552.18,0,14.07,-1.55,554.19,2002-06-04
2110,55914.09,3.74,420.89,0,16.39,3.63,796.38,2002-06-05
2070,55986.57,6.97,294.71,0,14.4,5.17,890.96,2002-06-06
1980,55991.71,0,537.08,0,17.18,1.84,699.47,2002-06-07
1890,56055.87,0.12,565.12,0,19.25,0.91,640.06,2002-06-08
1820,56146.93,4.53,328.06,0,18.78,7.18,1014.55,2002-06-09
1710,56227.52,0,443.07,0,19.81,7.78,1062.79,2002-06-10
1660,56292.69,0.32,414.63,0,18.91,7.92,1073.42,2002-06-11
1590,56332.12,0.95,312.91,0,15.58,7.71,1056.52,2002-06-12
1500,56332.81,0,432.38,0,16.56,5.06,884.77,2002-06-13
1410,56337.27,0,552.21,0,20.47,0.29,622.1,2002-06-14
1320,56357.48,0.38,512.49,0,20.55,2.78,742.04,2002-06-15
1280,56401.43,5.67,292.49,0,15.39,4.68,854.05,2002-06-16
1230,56449.67,6.68,194.36,0,12.25,5.77,919.18,2002-06-17
1220,56492.52,7.35,196.5,0,15.38,8.7,1136.33,2002-06-18
1160,56492.52,0,445.76,0,20.12,6.78,982.31,2002-06-19
1110,56492.52,0,517.94,0,25.3,5.89,919.63,2002-06-20
1050,56534.2,0,493.69,0,28.74,10.43,1251.02,2002-06-21
979,56534.2,0,449.34,0,27.4,12.29,1427.52,2002-06-22
935,56492.52,4.51,465.22,0,23.73,4.74,858.36,2002-06-23
901,56492.52,6.28,302.98,0,21.09,9.04,1163.37,2002-06-24
885,56449.67,0,484.39,0,22.37,5.94,923.71,2002-06-25
858,56449.67,0.5,488.62,0,26.42,8.02,1069.85,2002-06-26
944,56401.43,14.98,298.8,0,26.8,14.1,1610.22,2002-06-27
923,56357.48,0.85,381.94,0,25.52,13.5,1548.21,2002-06-28
877,56337.27,0,506.13,0,25.51,6.56,964.98,2002-06-29
839,56332.12,0,474.02,0,25.12,8.41,1111.84,2002-06-30
824,56323.25,6.8,247.57,0,21.94,12.21,1417,2002-07-01
873,56259.69,19.54,268.23,0,27.34,15.99,1799.32,2002-07-02
852,56188.61,5.04,293.83,0,31.97,20,2320.5,2002-07-03
919,56104.09,17.52,270.49,0,29.12,17.34,1974.85,2002-07-04
1060,56011.94,17.22,215.73,0,23.07,14.7,1677.97,2002-07-05
1100,55987.27,10.29,165.81,0,17.91,11.9,1391.9,2002-07-06
1230,55977.71,3.95,158.77,0,17.37,11.95,1396.02,2002-07-07
1350,55881.9,0,426.92,0,23.17,10.02,1241.44,2002-07-08
1450,55758.43,4.26,319.52,0,26.01,13.13,1503.01,2002-07-09
1440,55646.05,0,357.33,0,21.09,10.94,1315.31,2002-07-10
1400,55632.05,0,376.76,0,16.75,6.29,943.18,2002-07-11
1380,55536.27,0,413.86,0,21.91,9.36,1188.84,2002-07-12
1360,55364.61,4.91,279.11,0,23.53,12.46,1436.41,2002-07-13
1330,55295.98,4.96,302.63,0,23.65,11.5,1359.67,2002-07-14
1310,55255.86,8.03,278.22,0,23.75,13.02,1491.59,2002-07-15
1320,55110.09,6.19,309.59,0,22.44,10.16,1252.68,2002-07-16
1350,54950.41,0,412.01,0,22.45,10.04,1243.39,2002-07-17
1320,54910.31,0,336.73,0,22.09,12.47,1437.44,2002-07-18
1290,54764.5,1.01,458.32,0,21.58,6.2,937.27,2002-07-19
1300,54604.77,5.94,320.11,0,23.01,9.79,1223.47,2002-07-20
1250,54564.67,0,459.19,0,24.28,9.22,1177.89,2002-07-21
1210,54327.83,1.53,412,0,27.34,14.26,1624.34,2002-07-22
1150,54259.2,6.59,277.19,0,27.43,16.45,1864.18,2002-07-23
1090,54153.91,1.37,451.91,0,21.22,5.7,919.05,2002-07-24
1020,53918.11,0,510.98,0,21.58,2.98,758.82,2002-07-25
963,53904.12,0,504.42,0,23.77,5.19,887.13,2002-07-26
904,53636.64,2.06,393.26,0,21.32,9.02,1161.74,2002-07-27
848,53567.99,0.24,335.94,0,20.87,11.4,1351.8,2002-07-28
814,53423.74,4.4,253.39,0,24.25,15.35,1741.95,2002-07-29
771,53222.36,2.85,236.54,0,24.15,15.97,1810.69,2002-07-30
722,53149.24,0,372.81,0,25.95,15.04,1721.79,2002-07-31
684,52876.82,0,412.57,0,25.45,12.87,1475.12,2002-08-01
664,52836.68,0.36,343.37,0,23.96,14.18,1614.69,2002-08-02
640,52535.61,4.2,257.51,0,24.44,15.48,1758.27,2002-08-03
601,52521.62,0,437.12,0,27.4,12.98,1478.12,2002-08-04
571,52210.25,0,369.4,0,26.24,15.07,1725.14,2002-08-05
523,52184.88,0.41,437.81,0,23.71,8.99,1159.5,2002-08-06
476,51864.66,1.86,325.08,0,20.09,9.92,1233.47,2002-08-07
452,51839.99,0,439.41,0,20.47,6.5,960.02,2002-08-08
426,51519.04,0,462.17,0,21.73,5.85,919.78,2002-08-09
403,51494.38,0,409.55,0,25.42,11.92,1393.43,2002-08-10
385,51153.32,0,410.11,0,27.49,13.43,1546.12,2002-08-11
363,51148.18,0,435.64,0,30.57,13.98,1598.11,2002-08-12
340,50803.22,0,413.58,0,30.98,15.55,1763.98,2002-08-13
324,50802.53,0,422.21,0,32.39,15.75,1780.38,2002-08-14
310,50457.65,0,387.18,0,32.06,17.52,2001.76,2002-08-15
290,50417.51,0.06,377.79,0,31.05,17.05,1938.82,2002-08-16
272,50112.03,0,347.77,0,29.65,17.35,1976.34,2002-08-17
271,50006.75,3.16,418.99,0,28.89,11.06,1325.17,2002-08-18
267,49766.45,21.63,299.01,0,27.44,13.06,1496.91,2002-08-19
242,49580.45,0,374.51,0,24,11.13,1330.13,2002-08-20
226,49420.75,0,443.74,0,23.81,6.46,957.19,2002-08-21
218,49079.64,2.68,348.29,0,23.61,8.91,1153.09,2002-08-22
203,49075.18,3.18,299.64,0,18.6,6.41,953.13,2002-08-23
194,48729.57,0,426.94,0,21.92,5.84,923.94,2002-08-24
184,48728.88,0,401.92,0,23.27,8.6,1127.98,2002-08-25
174,48384,0,434.22,0,23.6,6.3,944.34,2002-08-26
157,48239.74,0,404.81,0,22.75,7.4,1031.8,2002-08-27
146,48038.42,0,415.1,0,20.26,4.25,822.29,2002-08-28
142,47697.29,0,423.19,0,22.77,5.3,898.81,2002-08-29
134,47692.84,0,389.44,0,21.84,6.63,976.8,2002-08-30
122,47347.2,0,444.05,0,19.62,-0.02,600.54,2002-08-31
116,47346.52,0,442.21,0,23.22,2.4,724.96,2002-09-01
113,47001.58,0,396.91,0,24.62,7.25,1019.92,2002-09-02
108,46724.62,0,362.23,0,24.31,9.17,1173.95,2002-09-03
110,46656,9.21,189.18,0,22.44,13.13,1503.55,2002-09-04
99,46310.35,0,277.19,0,22.02,11.42,1353.24,2002-09-05
86,46310.35,0,300.31,0,19.65,8.1,1087.92,2002-09-06
86,45964.79,0,317.01,0,23.24,10.43,1274.02,2002-09-07
85,45778.89,0,347.13,0,25.9,10.91,1313.18,2002-09-08
85,45619.19,5.28,231.81,0,28.98,15.53,1762.7,2002-09-09
84,45273.62,0,342.95,0,31.05,14.93,1701.3,2002-09-10
106,45273.62,21.99,248.54,0,23.87,9.59,1207.08,2002-09-11
170,44928.04,28.67,178.47,0,13.02,4.53,848.28,2002-09-12
157,44783.8,5.8,252.24,0,16.15,2.5,720.26,2002-09-13
143,44582.39,7.17,288.9,0,18.9,1.17,657.98,2002-09-14
153,44236.76,5.81,204.68,0,18.46,7.68,1054.22,2002-09-15
148,44236.76,6.04,203.54,0,15.28,4.74,859.08,2002-09-16
143,43891.17,0,290.81,0,16.11,4.64,855.31,2002-09-17
133,43785.84,0,371.75,0,18.33,1.11,649.51,2002-09-18
130,43545.56,0,383.12,0,20.77,1.53,682.23,2002-09-19
129,43199.98,0.03,310.93,0,23.24,9.34,1187.32,2002-09-20
128,43199.98,0,229.21,0,24.95,15.18,1727.04,2002-09-21
132,42854.38,4.32,205.69,0,26.3,13.87,1589.21,2002-09-22
145,42652.95,3.5,129.48,0,20.61,13.75,1571.41,2002-09-23
136,42508.75,0,340.56,0,19.45,3.48,790.07,2002-09-24
133,42163.23,0,352.1,0,19.17,1.93,711.35,2002-09-25
131,42163.23,0,351.16,0,20.82,2.98,756.45,2002-09-26
129,41817.62,0.42,320.92,0,19.81,4.09,819.72,2002-09-27
132,41616.29,8.22,192.96,0,16.03,5.15,884.57,2002-09-28
125,41472.05,0,317.89,0,12.31,-2.19,519.4,2002-09-29
121,41126.41,0.29,318.12,0,13.04,-2.14,520.02,2002-09-30
124,41126.41,5.4,219.08,0,18.04,4.81,862.65,2002-10-01
121,40780.77,0.61,224.22,0,21.71,11.61,1368.81,2002-10-02
112,40621.08,0,317.54,0,18.64,2.97,757.4,2002-10-03
110,40435.18,0,331.24,0,12.24,-4.6,440,2002-10-04
118,40089.56,4.19,206.05,0,18.43,5.35,896.6,2002-10-05
101,40089.56,0,326.7,0,17.15,-0.94,572.61,2002-10-06
101,39744,0,257.95,0,11.62,-0.28,601.23,2002-10-07
93,39675.34,0,256.25,0,10.22,-1.61,548.54,2002-10-08
85,39398.36,0,265.69,0,7.14,-5.32,413.39,2002-10-09
89,39053.5,3.8,139.36,0,6.45,-1.47,551.19,2002-10-10
90,39052.8,0.73,137.56,0,8.46,2.48,727.41,2002-10-11
87,38707.21,0,209.92,0,13.1,3.55,787.78,2002-10-12
89,38707.21,0.69,269.71,0,15.04,0.8,645.6,2002-10-13
93,38361.61,6.25,188.37,0,12.21,-0.06,608.58,2002-10-14
85,38160.23,0,263.77,0,7.85,-5.37,411.69,2002-10-15
84,38016.03,0.7,260.5,0,8.12,-5.58,404.61,2002-10-16
138,37679.96,14.09,131.23,0,7.81,-0.19,601.87,2002-10-17
176,37670.41,4.49,103.86,0,7.04,0.92,640,2002-10-18
162,37324.8,7.65,144.29,0,5.35,-3.33,479.99,2002-10-19
176,37320.34,9.63,110.55,0,4.26,-2.08,527.93,2002-10-20
184,36979.2,0,104.08,0,1.78,-2.53,507.72,2002-10-21
186,36819.51,0,140.02,0,3.13,-2.84,492.77,2002-10-22
191,36633.61,1.14,143.85,0,3.82,-2.55,506.67,2002-10-23
200,36393.29,1.72,121.59,0,3.77,-1.42,553.19,2002-10-24
209,36287.98,2.24,133.04,0,4.97,-1.08,560,2002-10-25
219,35982.49,2.94,132.9,0,4.54,-1.94,531.54,2002-10-26
247,35942.37,8.7,73.51,0,2.61,-1.24,560,2002-10-27
267,35606.39,0,99.98,0,2.83,-1.08,567.16,2002-10-28
258,35596.84,0,174.57,0,3.16,-4.07,452.89,2002-10-29
254,35251.93,0,200.61,0,2.22,-6.44,378.19,2002-10-30
257,35246.79,0,235.6,0,2.07,-9.5,289.83,2002-10-31
258,34905.6,3.15,177.78,0,1.02,-7.24,353.12,2002-11-01
255,34880.94,2.45,192.81,0,-1.06,-9.47,292.06,2002-11-02
250,34560.02,1.91,219.55,0,-2.17,-11.75,248.76,2002-11-03
249,34535.32,0,267.14,0,-2.16,-14.91,200,2002-11-04
252,34215.11,1.61,246.81,0,-0.31,-11.1,265.49,2002-11-05
259,34189.73,6.93,119.19,0,0.77,-4.95,430.86,2002-11-06
258,33878.38,6.28,155.74,0,-0.24,-8.27,327.51,2002-11-07
255,33864.37,0,271.56,0,-0.88,-16.64,162.51,2002-11-08
258,33563.33,0,211.56,0,2.31,-6.56,373.71,2002-11-09
256,33523.2,0,173.7,0,6.09,-0.88,570.42,2002-11-10
278,33250.75,0.21,230.44,0,15.84,2.94,758.13,2002-11-11
316,33177.63,2.93,188.03,0,13.26,0.78,642.2,2002-11-12
336,32976.23,6.33,82.13,0,3.9,-0.35,594.81,2002-11-13
358,32831.98,0.46,118.94,0,4.1,-0.61,591.75,2002-11-14
377,32763.39,0.39,194.27,0,5.69,-3.63,470.11,2002-11-15
377,32495.98,0,221.9,0,2.29,-10.84,274.4,2002-11-16
385,32481.96,8.21,157.52,0,-1.73,-9.82,282.76,2002-11-17
426,32246.12,18.27,50.63,0,-2.66,-5.14,429.53,2002-11-18
460,32140.79,5.55,142.8,0,-2.59,-11.18,258.29,2002-11-19
478,32072.18,1,169.84,0,0.29,-7.16,359.14,2002-11-20
481,31835.34,0,161.39,0,2.55,-4.63,440,2002-11-21
501,31795.23,8.57,88.83,0,3.11,-1.91,532.92,2002-11-22
698,31635.53,13.31,75.55,0,2.92,-1.31,560,2002-11-23
778,31489.71,1.49,106.09,0,0.27,-4.75,432.18,2002-11-24
846,31449.61,0,106.38,0,-0.58,-5.06,430.4,2002-11-25
895,31289.88,0,185.06,0,-0.69,-10.35,276.14,2002-11-26
926,31144.08,0,153.79,0,-2.3,-9.65,282.08,2002-11-27
924,31103.99,0,159.75,0,-6.35,-14.15,201.66,2002-11-28
930,31035.38,0.15,195.96,0,-6.32,-18.36,160,2002-11-29
943,30863.72,2.79,149.75,0,-3.51,-12.71,231.71,2002-11-30
948,30767.94,8.51,104.51,0,-1.28,-8.01,333.72,2002-12-01
944,30753.94,4.13,134.54,0,-3.97,-13.96,208.43,2002-12-02
926,30641.56,0,190.04,0,-8.94,-20.37,120,2002-12-03
914,30518.12,0,160.4,0,-11.45,-19.7,120.21,2002-12-04
882,30422.33,0,195,0,-9.29,-22.12,120,2002-12-05
847,30412.79,0,195.19,0,-6.53,-20.24,122.33,2002-12-06
825,30388.11,0.04,171.03,0,-3.72,-13.87,200.36,2002-12-07
801,30295.94,1.48,123.53,0,-1.98,-8.24,327.47,2002-12-08
770,30211.42,0,203.76,0,-5.6,-25.98,79.89,2002-12-09
747,30140.34,0,184.64,0,-6.33,-19.06,132.62,2002-12-10
718,30076.75,0,149.85,0,-2.73,-11.29,260.94,2002-12-11
692,30067.89,0,170,0,-0.42,-11.18,258.7,2002-12-12
672,30062.75,0,173.8,0,-0.02,-11.72,246.03,2002-12-13
658,30042.52,6.28,90.6,0,-0.33,-6.98,363.48,2002-12-14
682,29998.58,10.8,65.16,0,-0.3,-4.84,440,2002-12-15
687,29950.36,0,137.85,0,-2.5,-10.17,280,2002-12-16
663,29950.36,0,156.5,0,-7.26,-16.48,171.71,2002-12-17
655,29907.52,0,173.37,0,-6.04,-17.7,153.42,2002-12-18
643,29907.52,0,191.29,0,-2.22,-18.99,124.14,2002-12-19
640,29865.83,8.77,142.64,0,0.24,-10.68,270.36,2002-12-20
667,29865.83,16.18,75.6,0,1.44,-4.22,443.87,2002-12-21
666,29907.52,0,75.37,0,0.45,-3.61,467.45,2002-12-22
659,29907.52,0,87.96,0,-0.14,-4.93,424.16,2002-12-23
655,29907.52,2.18,130.74,0,-2.68,-11.48,257.66,2002-12-24
651,29950.36,0,174.2,0,-5.85,-18.11,159.25,2002-12-25
645,29998.58,0,135.48,0,-5.66,-13.67,211.02,2002-12-26
637,30042.52,0,142.7,0,-6.95,-15.52,184.99,2002-12-27
631,30062.75,0,178.06,0,-5.19,-18,159.06,2002-12-28
625,30067.2,0,139.2,0,-3.9,-12.18,240,2002-12-29
619,30067.89,0,176.4,0,-6.24,-18.49,146.79,2002-12-30
616,30107.3,1.37,179.67,0,-6.8,-21.9,114.35,2002-12-31
612,30172.51,5.66,137.16,0,-0.28,-13.69,203.94,2003-01-01
621,30253.1,0,170.15,0,-6.29,-17.7,154.38,2003-01-02
597,30344.18,0,179.43,0,-7.88,-20.3,119.95,2003-01-03
572,30408.33,0,154.68,0,-6.55,-16.21,164.01,2003-01-04
560,30413.48,0,124.94,0,-4.97,-12.29,240,2003-01-05
543,30485.93,0,130.93,0,-4.05,-11.76,240.09,2003-01-06
526,30598.72,0,149.01,0,-5.31,-14.24,200.23,2003-01-07
504,30733.73,0.2,183.48,0,-7.14,-19.11,125.21,2003-01-08
491,30758.4,0,182.23,0,-10.29,-21.89,114.49,2003-01-09
478,30798.52,0,199.21,0,-11.3,-24.78,80,2003-01-10
463,30944.32,0,184.03,0,-13.69,-25.07,79.96,2003-01-11
454,31099.53,0,161.77,0,-12.35,-21.6,120,2003-01-12
439,31104.68,0.49,165.86,0,-10.73,-20.21,119.45,2003-01-13
424,31209.29,2.08,165.77,0,-12.8,-22.38,118.14,2003-01-14
417,31424.91,0,203.72,0,-15,-27.67,78.33,2003-01-15
408,31449.61,0,182.66,0,-15.43,-25.76,80,2003-01-16
400,31554.92,0.29,188.57,0,-15.14,-25.88,79.75,2003-01-17
391,31770.52,0,235.56,0,-15.22,-31.88,40,2003-01-18
379,31795.92,0,230.75,0,-11.36,-26.56,80,2003-01-19
367,31939.46,1,206.97,0,-9.85,-21.63,119.65,2003-01-20
360,32136.34,0,166.84,0,-13.47,-21.92,118.04,2003-01-21
350,32150.34,0,166.99,0,-18.13,-26.4,80,2003-01-22
334,32369.58,0,179.61,0,-14.66,-23.61,88.36,2003-01-23
324,32486.42,0,205.19,0,-13.83,-24.48,80.85,2003-01-24
314,32591.71,0,232.04,0,-12.55,-25.47,80,2003-01-25
304,32831.98,0,203.42,0,-7.59,-17.79,158.14,2003-01-26
293,32872.09,2.97,180.86,0,-8.16,-21,115.89,2003-01-27
296,33152.95,0,236.06,0,-14.99,-27.35,74.56,2003-01-28
298,33178.32,0,259.67,0,-10.09,-24.89,81.26,2003-01-29
288,33406.36,0,276.78,0,-7.05,-24.4,80,2003-01-30
278,33523.2,0,274.67,0,-3.88,-20.32,120,2003-01-31
266,33709.13,0,281.22,0,1.07,-16.4,160.3,2003-02-01
291,33868.83,17.28,180.15,0,0.46,-11.28,257.33,2003-02-02
329,34013.06,17.79,139.33,0,-1.52,-9.39,299.84,2003-02-03
358,34214.42,10.02,233.96,0,-2.67,-18.63,151.05,2003-02-04
375,34319.71,13.01,190.27,0,-5.28,-16.93,160,2003-02-05
372,34560.02,0,248.41,0,-12.34,-23.27,84.55,2003-02-06
365,34665.32,0,288.49,0,-11.11,-24.93,80,2003-02-07
351,34905.6,0,321.83,0,-8.66,-26.61,79.77,2003-02-08
337,35010.92,0,291.35,0,-5.29,-19.02,137.82,2003-02-09
323,35251.23,0,335.69,0,-4.85,-24.29,80,2003-02-10
310,35395.48,1.14,325.39,0,-7.55,-24.61,80,2003-02-11
301,35596.84,0.49,326.57,0,-13.26,-30.03,40,2003-02-12
293,35825.56,0,304.8,0,-15.06,-29.28,41.5,2003-02-13
286,35942.37,0,221.01,0,-22.83,-31.54,40,2003-02-14
279,36219.34,0,221.69,0,-22.46,-31.02,40,2003-02-15
273,36287.98,0,274.67,0,-19.88,-31,40,2003-02-16
277,36633.61,0,358.66,0,-14.62,-32.75,40,2003-02-17
274,36633.61,0,359.31,0,-6.74,-24.64,80.05,2003-02-18
269,36979.2,0.71,346.01,0,-2.64,-18.73,139.59,2003-02-19
275,37019.28,0.63,261.24,0,0.25,-10,285.84,2003-02-20
271,37324.8,0,251.66,0,-0.03,-9.66,291.31,2003-02-21
266,37469.05,1.96,245.4,0,-5.75,-15.66,180.5,2003-02-22
281,37670.41,9.99,165.56,0,-6.42,-14.18,202.52,2003-02-23
297,38011.58,7.22,237.37,0,-6.72,-18.13,153.12,2003-02-24
293,38016.03,0.61,310.65,0,-10.15,-21.54,116.63,2003-02-25
288,38361.61,0,372.23,0,-14.18,-29.21,45.53,2003-02-26
281,38362.3,0,426.04,0,-10.43,-31.75,40,2003-02-27
275,38707.21,0,432.83,0,-5.37,-27.59,78.17,2003-02-28
269,38893.1,0,447.24,0,-0.48,-25.96,80,2003-03-01
264,39052.8,2.6,338.21,0,0.41,-13.81,202.28,2003-03-02
269,39398.36,5.55,329.87,0,-3.42,-24.38,81.23,2003-03-03
261,39398.36,0,362.15,0,-13.8,-27.15,78.3,2003-03-04
264,39744,4.56,260.89,0,-8.69,-21.19,120,2003-03-05
264,39784.08,5.03,233.21,0,-8.18,-18.61,145.81,2003-03-06
